date,opening,closing,lowest,highest,volume,quantity,amount,avg_price
2016-08-18,1932.0,1930.55555,1900.0501,1943.5,283372.27964868,148.024679,448,1914.35834594
2016-08-17,1947.0,1932.0,1902.23001,1966.8911,244774.57637096,126.6155009,435,1933.21176815
2016-08-16,1907.49994,1930.0,1882.00001,2119.8294,353221.28910283,181.71657296,592,1943.80338209
2016-08-15,1873.00609,1907.55555,1870.00007,1939.99999,213122.0846272,112.25229887,329,1898.59884182
2016-08-14,1938.55014,1872.23917,1868.0,1938.55014,128424.86673004,67.70551363,161,1896.81548583
2016-08-13,1875.00465,1904.03227,1866.7,1946.77899,158653.90487277,83.08588195,221,1909.51700998
2016-08-12,1899.0,1899.99999,1860.0,1912.99999,145193.59427553,77.13629881,376,1882.29920952
2016-08-11,1895.00154,1899.0,1841.0,1944.6936100000007,295135.19132138,156.82491386,532,1881.94071999
2016-08-10,1880.01,1922.99808,1880.01,1949.0,210345.40259168,109.78196743,389,1916.02872052
2016-08-09,1930.0,1873.00001,1850.0,1956.0,252004.20099531,132.21205638,522,1906.06067159
2016-08-08,1967.98877,1930.0,1921.00001,1974.79899,176532.65093929,90.51969491,480,1950.21261521
2016-08-07,1952.10001,1968.45787,1920.0,1985.0,120930.29612943,62.27423439,239,1941.89936358
2016-08-06,1945.15901,1967.86284,1910.0,1989.74899,207973.68841544,107.00587901,283,1943.57254329
2016-08-05,1989.97999,1925.90001,1925.0,2032.0,461481.84443643,234.7399071,658,1965.92837637
2016-08-04,1957.60011,1989.99999,1930.0001,2031.98998,167245.64392948,84.00497906,422,1990.90156084
2016-08-03,1799.8983,1957.5001,1750.8979600000002,2014.98999,336068.10072885,177.1829431,673,1896.72941903
2016-08-02,1950.0,1799.9,1740.0,2000.21452,590511.04413116,317.33196865,1026,1860.86213319
2016-08-01,2050.0,1921.00001,1801.22,2050.0,311325.12200545,156.37879515,681,1990.8397536
2016-07-31,2119.89984,2050.0,2010.0,2119.89984,65330.07927613,31.84336251,189,2051.60743485
2016-07-30,2151.96855999,2050.0,2050.0,2153.0,92137.64530966,43.58935983,247,2113.76459
2016-07-29,2137.0,2151.9692,2011.1,2184.9,228956.94058397,108.4789105,431,2110.61246401
2016-07-28,2179.0,2135.99996,2010.0,2189.991,264520.10179838,125.58501633,431,2106.30304098
2016-07-27,2190.0,2179.0,2156.14001,2228.94999999,291533.37878214,133.59173461,466,2182.27107862
2016-07-26,2180.02013,2190.0,2160.10005,2322.0,581729.04964385,262.51802569,650,2215.958497
2016-07-25,2239.99993,2180.02014,2165.67252,2249.96,270661.57798583,122.82368404,474,2203.65949858
2016-07-24,2235.85354,2224.70134999,2202.80001,2254.68645,48945.16548865,21.92875133,127,2232.00877934
2016-07-23,2231.00001,2254.99993,2230.99123999,2262.99998999,78192.19225489,34.79807487,150,2247.0263814
2016-07-22,2265.0,2231.00001,2185.31014,2275.0,216571.09816303,96.75535684,477,2238.337031
2016-07-21,2258.00101,2265.0,2230.04001,2284.69,163807.21374170002,72.3068916,394,2265.44399979
2016-07-20,2274.0,2278.5,2240.0,2294.0,320601.31108421,141.1811688,469,2270.85038188
2016-07-19,2285.89999,2285.0,2260.0,2295.0,311218.81934123,136.6690696,489,2277.17083501
2016-07-18,2280.0,2285.89999,2265.92,2315.0,232589.89240415,101.5736232,479,2289.86507595
2016-07-17,2260.0,2288.0,2254.00003,2294.99998999,55489.71848899,24.39118739,156,2274.99045461
2016-07-16,2303.4262,2260.0,2255.0,2303.436,115119.79873814,50.65635347,233,2272.56387111
2016-07-15,2270.65401,2303.5122,2235.0007,2316.0,297050.44385017,130.66524522,512,2273.36996421
2016-07-14,2255.94017,2237.0169,2235.34,2306.48488,321428.89404432,141.20189509,533,2276.37804605
2016-07-13,2269.9993,2255.94004,2250.0,2335.0,440765.55137775,192.01966051,648,2295.418866
2016-07-12,2254.97461,2278.24678,2222.03003,2281.5,170063.50758595,75.36659136,491,2256.48400063
2016-07-11,2267.70024,2222.012210000001,2205.50001,2294.0,292014.18802721,129.78931275,555,2249.909348
2016-07-10,2298.98415,2290.99989999,2265.00895,2309.99996,46877.12041295,20.48475667,203,2288.39039526
2016-07-09,2319.054,2298.98309,2248.10001,2340.0,239389.96089089,104.34406459,383,2294.23649377
2016-07-08,2301.0,2320.87,2257.0,2348.0,456809.70483359,197.72877503,727,2310.28440227
2016-07-07,2333.00013,2291.5,2154.35,2357.99998999,392975.58401605,172.95754523,755,2272.09274676
2016-07-06,2284.99998999,2358.19923,2260.0,2359.94999999,258612.99953852,111.59117279,550,2317.5040917
2016-07-05,2269.99989999,2286.94999,2243.31801,2287.98999,239251.32413058,105.50747656,478,2267.62436114
2016-07-04,2232.61112,2270.0,2220.0,2280.0,300255.67646091,132.92838079,510,2258.77780709
2016-07-03,2296.21999999,2232.514,2218.0,2296.8162,127836.04144075,56.82813765,220,2249.52016249
2016-07-02,2239.9,2290.0,2221.00848,2298.97582,86650.50472142,38.05619573,272,2276.90926692
2016-07-01,2275.40722,2239.9998,2201.3101,2303.99998999,387345.64561098,171.26255534,640,2261.70656418
2016-06-30,2260.11299999,2272.00838,2205.0,2304.87654,460986.85567713,201.98085821,677,2282.3294235
2016-06-29,2294.00909,2287.97688,2185.66774,2319.0,292417.6381966,129.69820555,560,2254.60049317
2016-06-28,2343.00003,2287.91338,2265.00003,2404.5,321894.73413344,138.28637447,643,2327.74006381
2016-06-27,2372.28647,2343.00258,2255.15,2413.06167,427824.51011647,183.84412979,839,2327.1045456
2016-06-26,2487.99399,2372.28647,2340.0,2487.99399,208186.44135555,86.9540421,467,2394.21234858
2016-06-25,2500.0,2464.03008,2459.0,2539.99998999,132238.0755057,52.97794768,368,2496.09660805
2016-06-24,2370.0,2500.0,2341.0001,2598.99158,610244.82529563,245.78630158,1131,2482.82683523
2016-06-23,2033.0,2360.25001,2033.0,2450.505,761341.52506968,334.50661878,1163,2276.01333524
2016-06-22,2615.00001,2020.0,2011.22001,2660.0,896400.41635719,363.46932146,1199,2466.23404901
2016-06-21,2716.0,2644.99831,2500.0,2777.99996,699531.35670914,265.42531693,1299,2635.51105373
2016-06-20,2770.0,2716.0,2711.00001,2884.5,564145.2201594,202.37040129,1218,2787.68642332
2016-06-19,2843.868,2770.0,2581.0,2890.0,230336.54502729,82.20568378,536,2801.95400619
2016-06-18,2900.0,2879.68025,2763.76937,2929.0,320719.76373946,111.07769025,654,2887.34635206
2016-06-17,2892.0,2900.0,2820.0,2951.29,647040.39881231,222.81067055,1173,2903.99197316
2016-06-16,2614.99998999,2892.0,2614.99998999,2958.9990000000007,889170.98385467,319.13038404,1499,2786.23104629
2016-06-15,2525.00034999,2614.99998999,2515.0,2627.94999999,580828.41625663,225.65326792,957,2573.98628263
2016-06-14,2546.10001,2525.00002,2450.0,2605.0,633695.68917518,247.25177048,1160,2562.95713452
2016-06-13,2450.0,2545.0,2396.98844,2688.99998999,887432.42901324,345.86670495,1733,2565.82208206
2016-06-12,2305.10005,2450.0,2305.10005,2466.0,348106.21570207,145.60753509,844,2390.71566926
2016-06-11,2269.99865,2329.8885,2227.0,2329.99988,207059.62731108,90.87563727,465,2278.49436363
2016-06-10,2202.53094,2231.00034999,2199.0,2274.0,324699.48614997,144.93342791,710,2240.33537902
2016-06-09,2292.82854,2202.53015,2202.53001,2308.99996,561003.1749866001,249.5719587,1054,2247.86141002
2016-06-08,2299.99998999,2308.99148,2264.0,2338.8,651480.7390314001,282.77641115,1045,2303.87229395
2016-06-07,2315.0,2299.99998999,2257.0,2404.61405,678880.37926058,292.60812908,1187,2320.10088508
2016-06-06,2260.00007,2334.5,2255.16,2337.81415,530518.98402944,231.6011096,932,2290.65821379
2016-06-05,2265.0,2260.00007,2255.0,2294.5,124571.73776618,54.74644269,347,2275.43072472
2016-06-04,2235.00402,2265.0,2222.25,2329.19999999,270390.06461804,118.2109021,656,2287.35302594
2016-06-03,2074.11110999,2264.99998999,2072.2129,2400.0,808549.01412257,362.13866693,1319,2232.70555717
2016-06-02,2058.0,2072.2129,2025.2,2142.9,356773.85840733,172.02144791,822,2074.00799575
2016-06-01,2024.727,2058.0,1992.0,2090.0,565606.77472069,276.85138213,1051,2042.99783648
2016-05-31,1936.28019,2039.0,1936.28019,2090.0,588692.30208602,288.77092649,1242,2038.61347553
2016-05-30,1885.3,1936.28007,1800.0,2090.0,672348.55115145,340.81869504,1304,1972.74551231
2016-05-29,1871.25104,1885.3,1855.004,1917.036,179251.2397404,94.9012913,559,1888.81771032
2016-05-28,1803.2,1871.15108,1780.0,1897.0,270221.62004167,147.56808571,633,1831.16572083
2016-05-27,1771.6903899999998,1803.2,1767.0470699999996,1820.0,381754.95244536,212.13342804,860,1799.5982809999996
2016-05-26,1769.1999899999996,1771.6903899999998,1752.22,1790.0,164744.31670056,93.2462791,435,1766.76558347
2016-05-25,1750.0000100000002,1756.0,1742.0000100000002,1779.991,341847.85203751,194.05971057,642,1761.56014575
2016-05-24,1743.0002399999996,1765.33018995,1731.12,1790.0,415669.25484762,236.51007618,816,1757.51182174
2016-05-23,1740.0000899999998,1759.88,1720.1,1790.0,497893.54453539,283.52761009,1065,1756.06722878
2016-05-22,1745.00075,1757.35246,1738.0,1764.5,62966.61035422,35.980689700000006,306,1750.01121099
2016-05-21,1773.21997,1745.0,1745.0,1774.99998,67237.19532639,38.23382372,316,1758.5788908
2016-05-20,1761.0,1747.0200100000004,1743.0,1774.9999899999998,273344.17453251,155.34589843,642,1759.58411065
2016-05-19,1771.0,1761.0,1757.0,1799.0,357804.5227424,201.93600538,799,1771.87085616
2016-05-18,1760.0,1784.4,1756.66,1790.0,274955.38838023,155.09828499,637,1772.78161649
2016-05-17,1763.00002,1760.0,1755.0,1797.9,346243.56058313,195.13013831,692,1774.42379522
2016-05-16,1769.9999899999998,1784.9998899999996,1754.0,1808.0,375484.03889038,210.89905681,826,1780.39695658
2016-05-15,1760.01,1769.9999899999998,1756.00004,1776.0,49453.52237595,27.95235892,266,1769.2074761
2016-05-14,1779.7777600000004,1773.9999899999998,1755.03,1779.77777,77304.05337416,43.69517107,286,1769.16696928
2016-05-13,1768.9984399999996,1779.7999899999998,1736.14,1780.0,263648.57419545,149.08976182,560,1768.38819096
2016-05-12,1725.6,1768.99893,1720.0,1770.0,277072.45847603,158.74696495,541,1745.37168986
2016-05-11,1726.17517,1725.6,1723.32,1751.2999899999998,294951.19192712,169.78371916,534,1737.21716891
2016-05-10,1767.99996,1745.0,1720.0,1777.5999202,349861.20671317,201.31492069,575,1737.88016066
2016-05-09,1749.99932,1741.00357,1715.04,1780.0,504618.49875921,288.53858385,691,1748.87702027
2016-05-08,1740.0,1736.0,1736.0,1760.0,48725.27009104,27.91100879,192,1745.73661803
2016-05-07,1762.0,1740.0,1740.0,1762.5499899999998,44519.33613164,25.43330654,208,1750.43445733
2016-05-06,1725.0,1762.55,1721.0,1764.0,185358.32412392,106.24870122,492,1744.57025823
2016-05-05,1733.0400100000004,1725.0,1720.0,1767.0,237027.89550823,136.05985751,474,1742.08543097
2016-05-04,1734.85665,1733.04002,1725.0,1753.0,191963.56627383,110.04302036,468,1744.441089
2016-05-03,1701.32,1749.7999899999998,1701.32,1769.0,397777.63909958,228.92932797,625,1737.55648796
2016-05-02,1729.0,1701.32,1701.32,1740.0,332446.32724208,193.69191817,664,1716.3665391
2016-05-01,1731.0,1729.5,1713.0,1732.95,29801.71472183,17.28269148,106,1724.36768638
2016-04-30,1732.0000100000002,1717.0000100000002,1714.5,1754.99,65419.64050093,37.77899325,210,1731.64065193
2016-04-29,1772.9998,1737.0,1706.10011,1772.9998,227272.96992860004,130.82180761,490,1737.27128575
2016-04-28,1762.0,1755.0,1715.0,1786.4999899999998,212248.81734392,120.84643882,477,1756.35144416
2016-04-27,1805.0,1762.0,1718.0,1825.0,340996.58075936,191.90992079,558,1776.85749311
2016-04-26,1766.0208699999996,1805.0,1766.0,1844.0,260086.27482047,144.55020127,640,1799.27992168
2016-04-25,1763.0,1785.0,1726.7,1787.0,348556.08671673,198.21452836,591,1758.47900555
2016-04-24,1730.0000100000002,1763.0,1730.0,1763.0,109814.44833521,62.74503762,233,1750.16945563
2016-04-23,1710.0,1730.0,1708.1,1749.9799899999996,71463.86424753,41.15720779,196,1736.36327838
2016-04-22,1740.89977,1720.15073,1705.2501,1752.0,289028.13260525,167.20671557,541,1728.56772899
2016-04-21,1734.9999899999998,1727.00008,1720.0,1745.0,131780.75187155,76.02473332,267,1733.39314873
2016-04-20,1687.0018899999998,1719.0,1685.0,1749.99,398342.29596445,230.71460938,610,1726.55861297
2016-04-19,1660.00001,1687.00023,1655.03,1710.0,201898.25794735,119.44007697,433,1690.37280508
2016-04-18,1674.95995,1660.88015,1626.1200199999996,1700.0,262485.22758576,156.93700157,515,1672.55156502
2016-04-17,1696.87,1658.60142,1658.60142,1696.87,36203.56504732,21.51702111,140,1682.55470226
2016-04-16,1709.98,1696.86999,1685.52012,1713.9799899999996,76157.05754225,44.85807524,206,1697.73351029
2016-04-15,1650.11,1700.0,1642.17,1719.99978,215076.90198694,128.42355075,475,1674.7465767
2016-04-14,1648.99646,1650.11,1630.05,1660.0,184348.98634958,111.69972806,322,1650.39780804
2016-04-13,1644.9999699999996,1648.99803,1624.00039,1650.0,220742.87452715,134.22700648,383,1644.54889009
2016-04-12,1622.89003,1644.99999,1616.0701,1645.0,235760.65730649,144.11768025,378,1635.88989831
2016-04-11,1668.99874,1622.89003,1615.0301,1668.99999,260455.31317875,159.25009799,522,1635.5111643
2016-04-10,1666.0,1652.17051,1650.06668,1672.99999,38459.82392634,23.1377771,145,1662.20911197
2016-04-09,1640.0,1667.0,1636.10001,1668.97999,41269.51246092,24.92419705,125,1655.8010827
2016-04-08,1685.0,1652.89,1640.0,1696.8,243687.52384273,145.64681428,430,1673.14008924
2016-04-07,1687.14,1669.30001,1662.48,1707.7777,283940.31166176,168.54717851,439,1684.63402446
2016-04-06,1690.12,1687.14,1684.0000300000004,1712.9998899999996,133428.49419623,78.27891423,344,1704.52663413
2016-04-05,1705.0000100000002,1690.1101,1660.5001,1725.0,346312.77438937,203.48718189,473,1701.8898742
2016-04-04,1715.0,1719.9999899999998,1640.0,1728.989,425717.92478642,251.88177576,546,1690.14976769
2016-04-03,1710.0,1715.0,1690.00166,1719.19343,56851.99304794,33.27769176,190,1708.41155263
2016-04-02,1714.9,1710.0,1685.0000100000002,1718.99998,45435.74347018,26.65695539,152,1704.46109863
2016-04-01,1718.5,1701.0,1700.0,1739.9999899999998,341805.21145048,200.05635671,416,1708.54461748
2016-03-31,1729.89,1718.5,1701.0000100000002,1735.0,259642.67545895,150.94502454,391,1720.11416905
2016-03-30,1730.0,1729.89,1710.4,1748.7499899999998,212387.00373969,123.02460061,375,1726.37832341
2016-03-29,1765.00037,1747.36,1720.0,1804.99,341116.5972387,193.99926572,578,1758.33963068
2016-03-28,1762.99,1765.00017,1749.0,1801.0,414254.82073802,233.53035476,614,1773.87997874
2016-03-27,1733.9696399999998,1762.99,1715.0000100000002,1800.9999899999998,285104.15134667,160.91721940000005,337,1771.74420742
2016-03-26,1747.0,1733.9798899999996,1713.06,1760.0,91951.37113151,53.32845284,204,1724.24599317
2016-03-25,1787.0,1746.8,1742.5,1797.89997,150126.17872104,85.16707137,275,1762.72562043
2016-03-24,1720.00149,1770.0,1704.2,1800.0,222912.23363038,128.15466939,434,1739.40001307
2016-03-23,1713.0018699999996,1800.0,1645.2,1801.0,336028.57564375,195.45905786,571,1719.17627825
2016-03-22,1669.0,1713.00016,1638.00011,1820.0,460782.55350437,271.55144661,586,1696.85177249
2016-03-21,1653.0,1669.0,1622.5,1679.8,226776.48888625,137.35201319,405,1651.06053856
2016-03-20,1679.9999899999998,1653.99998,1614.70012,1680.0,83395.62438501,50.98181761,196,1635.79150949
2016-03-19,1634.99998,1660.0013,1601.0101,1680.0,75877.0016675,45.87952115,199,1653.83159557
2016-03-18,1705.3,1621.3596300000004,1621.3596300000004,1729.66995,219285.1923326,130.18658002,417,1684.39168063
2016-03-17,1729.99998,1705.3,1705.3,1739.96,159887.31167641,92.86929636,425,1721.63802185
2016-03-16,1732.9999899999998,1729.9999899999998,1697.72233,1740.0,206883.02499602,120.14331215,495,1721.9687163
2016-03-15,1722.0,1717.91,1683.0101,1737.5,175388.77151688,101.77117804,477,1723.3638727000002
2016-03-14,1695.82999,1683.0101,1640.0,1737.99,225898.61707582,131.84252318,459,1713.39725323
2016-03-13,1706.0,1641.00021,1630.21,1706.86621,55585.70937376,33.27987205,166,1670.25009261
2016-03-12,1729.4992899999993,1700.10872,1696.0,1729.4992899999993,36450.72384636,21.35626773,180,1706.79279297
2016-03-11,1701.0,1711.01008,1690.0000100000002,1735.0,222423.48043343,129.55188949,419,1716.86789987
2016-03-10,1720.0,1701.0,1700.0,1737.99,205118.27281905,119.54970114,393,1715.75730313
2016-03-09,1711.0009699999996,1720.0,1700.0,1737.98,230660.0968169,134.14497655,457,1719.48367169
2016-03-08,1721.0002100000004,1711.0014399999998,1695.0,1758.0,232460.25204879,134.92349017,478,1722.9042307999996
2016-03-07,1719.9799899999996,1724.0,1691.2002899999998,1749.0,189452.57399571,109.68771370000002,373,1727.19958877
2016-03-06,1734.1999899999996,1700.0000100000002,1695.0,1738.0,45536.48032707,26.51716932,138,1717.245147
2016-03-05,1700.0200100000004,1704.65,1660.0,1745.9999899999998,133747.93105567,78.46363725,252,1704.58489745
2016-03-04,1773.5381,1719.9999899999998,1700.02,1787.9999899999998,152921.60522212,88.24063577,418,1733.00661183
2016-03-03,1787.0,1787.9998,1750.2679999999998,1835.0,258876.79836396,144.78112159,492,1788.05631232
2016-03-02,1802.099,1787.0,1786.01,1823.86499,164623.51728101,91.16350729,349,1805.80499999
2016-03-01,1839.0,1815.0,1801.64,1849.0,187037.92938455,102.2279302,395,1829.6167106
2016-02-29,1799.9999899999998,1840.0,1770.02003,1840.0,218312.22490279,120.64286776,418,1809.57423307
2016-02-28,1790.0,1799.9999899999998,1780.0,1810.0,49797.79806842,27.72726322,149,1795.98677566
2016-02-27,1789.8087899999996,1800.0,1789.0,1810.0,39104.69203424,21.65626312,157,1805.69897112
2016-02-26,1766.68132,1785.45367,1755.0,1809.97998,145766.95190303,81.83301471,319,1781.27314998
2016-02-25,1769.8999399999998,1766.68132,1747.32001,1770.0,105173.92850166,59.57366958,294,1765.44317721
2016-02-24,1750.0,1769.9999,1728.0,1821.22713,178642.56318986,101.40162072,404,1761.73281966
2016-02-23,1819.99999,1741.1,1740.05,1819.99999,253186.24524085,142.93021436,476,1771.39764586
2016-02-22,1811.99999,1819.99999,1780.1267100000002,1839.0,209455.23146328,115.50307315,459,1813.41695723
2016-02-21,1825.0,1812.0,1805.99,1845.99701,59795.86663189,32.84994324,169,1820.27305785
2016-02-20,1777.9900100000002,1829.6,1774.99,1847.0,79114.8292458,43.65266653,244,1812.37105392
2016-02-19,1775.4265300000004,1795.9999100000002,1771.0000100000002,1802.85998,108951.50279492,60.8659997,351,1790.0223989
2016-02-18,1783.89999,1799.49995,1751.0047600000007,1814.0,219538.17166024,122.66371708,379,1789.75639159
2016-02-17,1744.0,1763.0,1723.12001,1800.0,310639.50604382,175.51357573,469,1769.88876644
2016-02-16,1725.0,1744.0,1696.33,1747.0,187800.51001077,108.74494259,493,1726.98155461
2016-02-15,1711.0000100000002,1734.9998899999996,1700.05,1750.0,180441.29646617,104.7453977,473,1722.6656295000007
2016-02-14,1650.0,1711.0000100000002,1650.0,1717.0,73587.19821029,43.66111566,207,1685.41726655
2016-02-13,1611.99,1650.0,1608.9895800000004,1654.99999,72064.71906832,44.13669209,198,1632.76212275
2016-02-12,1603.82,1608.9895800000004,1567.00041,1623.88,193405.42774502,121.28778696,418,1594.59936233
2016-02-11,1594.97,1603.85,1561.00027,1629.99,223485.88015897,139.77405797,445,1598.90814794
2016-02-10,1596.99982,1581.0003,1561.02,1629.0,176765.55094894,110.35315131,361,1601.81697441
2016-02-09,1599.97998,1598.98999,1561.0001,1607.97,91518.1996187,57.96926844,146,1578.73649403
2016-02-08,1629.99888,1564.0001,1563.98,1633.0,150800.64315892,94.35841318,165,1598.16849475
2016-02-07,1645.86544,1600.1,1600.0,1650.01,114257.63666281,70.88055045,138,1611.9744545
2016-02-06,1647.40201,1646.16236,1624.69701,1652.92999,37947.52578409,23.14501833,119,1639.55479503
2016-02-05,1644.39999,1647.40125,1627.00025,1666.9,88807.68339944,53.71706388,247,1653.24902339
2016-02-04,1600.0,1627.0000300000004,1559.1,1666.98,213127.8936415,131.94253642,370,1615.30844733
2016-02-03,1678.99969,1600.0,1600.0,1678.99969,185151.21226429,113.92559512,332,1625.19416351
2016-02-02,1674.64,1676.9999699999996,1628.0,1693.96997,182680.06395989,109.99824111,366,1660.75440949
2016-02-01,1705.9999899999998,1674.65,1622.52684,1714.9989899999996,130035.001122,77.93155503,318,1668.57957693
2016-01-31,1709.1,1662.50073,1650.9,1722.99998,38720.98398549,22.9190392,158,1689.46802907
2016-01-30,1709.99922,1738.5,1690.00108,1738.5,53788.60216719999,31.21735054,192,1723.03546703
2016-01-29,1692.9999899999998,1709.9999899999998,1650.0,1728.77,140114.36096472,82.45764474,338,1699.22826933
2016-01-28,1762.9799899999996,1707.9999899999998,1673.0,1762.98,221460.00305748,128.51576824,411,1723.21269281
2016-01-27,1755.42999,1745.0,1722.0,1775.0,204540.18616194,117.08548156,403,1746.93039168
2016-01-26,1731.0000100000002,1755.43997,1707.777,1764.9999899999998,183916.3744993,105.47873026,336,1743.6347029
2016-01-25,1750.0,1750.0,1712.26688,1760.0,115597.85779227,66.41416466,270,1740.56029137
2016-01-24,1725.0,1754.9999899999998,1700.0,1770.0,127002.95044689998,73.13325402,220,1736.59646557
2016-01-23,1729.0,1725.0,1681.18972,1734.9999899999998,56335.76975883,32.81997696,146,1716.50851027
2016-01-22,1774.0,1703.00327,1635.57182,1774.0,194141.43197122,112.44324845,430,1726.57260126
2016-01-21,1789.98,1774.0,1732.4,1797.86,243631.32748199,138.0822631,349,1764.39263097
2016-01-20,1715.0000100000002,1789.9999899999998,1690.02,1798.8,303158.29709105,173.80483499,571,1744.24547572
2016-01-19,1757.0,1715.0000100000002,1715.0000100000002,1782.999,275638.62773794,157.78104553,382,1746.9692054000002
2016-01-18,1754.0,1774.999,1700.0000100000002,1799.9,515680.2837172,295.33519499,513,1746.08476221
2016-01-17,1800.0,1754.0,1722.17,1800.0,59184.66482224,33.64024251,121,1759.34120583
2016-01-16,1764.9859399999998,1800.0,1651.05,1810.0,143001.00779178,82.76299854,294,1727.83744323
2016-01-15,1904.89996,1764.9859399999998,1710.0,1904.89997,517391.60792522,290.95555883,808,1778.24960618
2016-01-14,1887.9989,1904.89997,1851.99999,1906.88,136429.6895616,72.19245392,397,1889.80540421
2016-01-13,1870.06485,1887.999,1849.0,1909.96999,279316.81692795,149.29887032,591,1870.85686803
2016-01-12,1896.01001,1870.06486,1870.06485,1940.0,248084.34124007,130.16287686,534,1905.95311985
2016-01-11,1914.96577,1911.97,1866.0,1914.98,159460.49916136,83.92943231,366,1899.93539539
2016-01-10,1869.02011,1914.96794,1869.02011,1915.0,29708.27857429,15.67383942,161,1895.40531698
2016-01-09,1882.021,1889.99895,1865.53,1914.95876,67591.18375977,35.89405455,246,1883.07463749
2016-01-08,1949.98966,1881.0,1839.78836,1955.0,231829.55319679,121.10639069,481,1914.26358159
2016-01-07,1820.0,1940.50001,1820.0,1953.78451,390296.48691961,206.665706,643,1888.54016698
2016-01-06,1825.0,1812.02011,1802.00211,1829.99999,84753.75592922,46.52289746,251,1821.76434737
2016-01-05,1817.0,1825.0,1781.21453,1825.0,147441.94094188,81.09890205,417,1818.05101197
2016-01-04,1779.0,1800.18003,1771.64404,1830.0,239754.10562918,132.92499194,446,1803.67967024
2016-01-03,1783.0,1780.0,1766.1234,1800.0,49538.77833257,27.85427718,124,1778.49807454
2016-01-02,1795.0,1800.0,1766.0,1816.999,46416.74077374,25.93763919,117,1789.55148669
2016-01-01,1814.99989,1795.0,1767.1249100000002,1820.99,28254.931787800004,15.76091918,103,1792.7210630999996
2015-12-31,1826.99954,1820.97692,1762.2,1839.97,81280.1917764,45.43287782,193,1789.01702195
2015-12-30,1780.0,1826.9974,1741.28078,1831.96141,99003.18803333,55.39590446,315,1787.19327716
2015-12-29,1723.10001,1780.0,1706.6,1800.0,181681.36412853,103.85401241,315,1749.39186183
2015-12-28,1778.9,1744.9999899999998,1720.03,1780.0,107861.64814398,61.42549658,248,1755.97519189
2015-12-27,1776.0,1778.9754899999996,1750.0,1801.0,54445.86784857,30.78132672,143,1768.79535907
2015-12-26,1859.0,1776.0,1761.02,1876.84797,80797.900246,44.45365843,254,1817.57594536
2015-12-25,1853.87241,1858.04,1850.00001,1879.0,28746.91924471,15.40133557,118,1866.52119318
2015-12-24,1870.0,1853.80002,1850.0,1887.97998,62558.73220456,33.43620825,175,1870.98763522
2015-12-23,1866.0,1872.46988,1822.0,1889.96,197062.57630823,106.06578918,462,1857.92778078
2015-12-22,1847.0,1866.0,1822.03001,1869.99999,129992.7799566,70.33654677,406,1848.15413787
2015-12-21,1770.0,1860.0,1750.0,1889.0,204980.85347765,111.70302362,517,1835.05196936
2015-12-20,1927.0,1743.0,1743.0,1929.34999,169214.65461089,92.0959813,405,1837.37283888
2015-12-19,1876.33,1927.0,1869.1,1942.83283,85980.65784099,45.05791635,258,1908.22534209
2015-12-18,1842.50024,1894.0,1842.50024,1895.0,169521.64399963,90.10683098,423,1881.34065038
2015-12-17,1849.99997,1879.99988,1783.35001,1890.0,258815.69051383,140.73867841,527,1838.98053781
2015-12-16,1815.0,1830.0,1780.0000100000002,1854.99988,325958.20003127,178.10130383,634,1830.18424358
2015-12-15,1750.0,1839.99,1735.0,1848.99,388848.94981771,216.58059956,570,1795.40065272
2015-12-14,1740.98345,1732.99632,1702.0,1785.32,168775.69226997,96.97801868,467,1740.34997381
2015-12-13,1728.0,1700.12045,1695.0,1756.84755,109312.95697556,63.41358289,235,1723.80982107
2015-12-12,1798.99988,1727.17,1627.01,1848.96928,131719.76873178,76.51528908,372,1721.48299138
2015-12-11,1669.9999,1797.99945,1657.10001,1799.4999899999998,280223.46061281,162.93244544,498,1719.87512885
2015-12-10,1640.00194,1655.0,1616.00056,1674.0,195597.06445989,118.96387791,407,1644.17189399
2015-12-09,1638.50999,1640.00063,1600.0,1680.0,180313.05740913,109.9168998,523,1640.44890037
2015-12-08,1576.0,1636.46,1539.61878,1672.81,199206.34711722,125.06605866,596,1592.80902629
2015-12-07,1504.00023,1575.88335,1504.00023,1580.0,134661.61539369,86.26854187,414,1560.95851946
2015-12-06,1506.0,1538.99998,1486.0,1543.3,142866.90440146,94.10265175,222,1518.20274715
2015-12-05,1476.8,1505.35,1475.0,1505.35,77160.48412034,51.6549514,207,1493.76743233
2015-12-04,1449.99755,1461.52935,1416.05,1476.85,79889.43580973,54.85615129,279,1456.34416434
2015-12-03,1466.99989,1425.00001,1425.00001,1489.99999,154244.9968826,105.64376758,394,1460.04823962
2015-12-02,1444.99989,1468.99999,1413.01029,1491.0,97173.30954781,66.95182079,322,1451.39158855
2015-12-01,1490.0,1443.0,1410.0,1502.75992,171757.8910002,119.03132751,460,1442.96375242
2015-11-30,1488.00002,1504.99184,1449.9305,1525.0,197422.41143016,133.69907937,402,1476.61758301
2015-11-29,1393.15049,1487.99999,1381.0,1550.0,66807.28612067,45.68903531,309,1462.21704326
2015-11-28,1431.99989,1423.9981300000004,1368.0,1436.0,116992.30907307,83.59837726,200,1399.45669889
2015-11-27,1374.0,1419.99988,1369.2,1440.0101,103026.08652508,72.94464408,312,1412.38726742
2015-11-26,1298.0,1393.97989,1277.0,1414.0,199178.00346917,145.5138385,671,1368.79080039
